"BookID","Title","Copyright","Edition","Printing","PurchaseDate","PurchasePrice","PurchasedFrom","PublishedAt","Publisher","Condition","Description","Comments","Wanted","AccessionNumber"
1468,"Hokuloa: The British 1874 Transit of Venus Expedition to Hawai'i",2004,1,1,12/11/2010 0:00:00,$50.00,152,"Honolulu, Hawaii",211,"Fine","9.25x6.5 in, xvi 262 pp, black cloth with copper stamped front cover and spine, with dust jacket in fine.",,0,352
1469,"The Jack S. Josey Centennial Professorship Symposium in Honor of David S. Evans",1987,1,1,12/11/2010 0:00:00,$30.00,152,"New York",91,"Fine","10.5x7.5 in, 96 pp, red cloth, white lettering on front cover with blind stamp of the University of Texas Seal,","inscriped on front free end paper ""For Caroline Compton/who ministers to/our material needs/ -- many thanks/Davis S. Evan/7th October 1987",0,353
1470,"A Concise History of Solar and Stellar Physics",2004,1,1,01/04/2011 0:00:00,$11.00,34,"Princeton, NJ",34,"Fine","9 1/2 x 6 1/2 inches, xiii,282 pp, black cloth with blue stamped lettering on spine, w/dust jacket",,0,354
1471,"Keep Watching the Skies: The Story of Operation Moonwatch",2008,1,1,01/04/2011 0:00:00,$9.00,34,"Princeton, NJ",34,"Fine","9 1/2 x 6 1/2 inches, xiii308 pp,green cloth with gold stamped letters on spine, w/dust jacket",,0,355
1472,"The Very First Light",1996,1,1,06/24/2011 0:00:00,$13.75,212,,88,"Fine","9.5"" x 6.5"", xxi, 328 pp, black cloth, silver lettering stamped on spine, with dust jacket",,0,356
1473,"Korolev",1997,1,1,06/24/2011 0:00:00,$15.00,212,"New York",106,"Fine","9.5"" x 6.5"", xviii, 392 pp, black clothsilver-gray letters stamped on spine, with dust jacket",,0,357
1474,"Brother Astronomer",2000,1,1,06/24/2011 0:00:00,$15.00,212,"New York",33,"Fine","9.25"" x 6.5"", vi, 229 pp, red cloth quarter bound with brown cloth on spine, gold letters stamped on spine, with dust jacket","""Review Copy"" stamped on front free end paper",0,358
1475,"Investigations of Infra-red Spectra",1962,,1,06/24/2011 0:00:00,$16.00,212,,214,"Good","9"" x 6"", vi183 pp, blue paper cover, spine faded and some fading on front and back covers, water ring stain in upper-left on front cover,","This is a reprint of the 1905 edition, Carnegie Institution Publication number 35. The republication was jointly sponsered by the Coblentz Society and the Perkin-Elmer Corporation",0,359
1476,"The Present and Future of the Telescope of Moderate Size",1958,1,1,06/29/2011 0:00:00,$2.50,213,"Philadelphia",215,"Very Good","8.5"" x 5.75"", 219 pp, black cloth, missing dust jacket but end folds of dust jacket are inserted","This is a collection of papers from a symposium held in connection with the dedication of the Flower and Cook Observatory of the University of Pennsylvania.",0,360
1477,"The Quest for SS433",1985,1,1,06/29/2011 0:00:00,$4.00,213,"New York",159,"Very Good","8.5"" x 6"", xii,206 pp, black paper quarter bound with bloack cloth spine, red stamped lettering on spine, with dust jacket",,0,361
1478,"Wrinkles in Time",1993,1,1,06/29/2011 0:00:00,$5.00,213,"London",216,"Fine","9.5"" x 6.5"", vi, 332 pp, green cloth with gold stamped lettering on spine, with dust jacket",,0,362
1479,"Mapping the Cosmos",1985,1,1,07/23/2011 0:00:00,$8.00,145,"Houston",217,"Very Good","9.25""x6.25"", viii, 175 pp,w/illus., notes, and index, gray cloth with gold stamped lettering on spine, w/dj","price tag on front of dust jacket in upper right corner.",0,363
1480,"Interstellar Communication",1963,1,1,07/26/2011 0:00:00,$20.00,152,"New York",108,"Very Good","9.25""x6.5"", xii, 320 pp, green cloth with black stamped lettering on spine, w/dj","collection of papers on the topics of extraterrestial life and communications",0,364
1481,"Titan Unveiled",2008,1,1,07/26/2011 0:00:00,$7.98,152,"Princeton, NJ",34,"Very Good","9.25""x6.5"", xii, 243 pp, black paper boards with green cloth quarter bound, gold lettering stamped on spine, w/dj","Price sticker from Half Price Books on front of dust jacket in upper right corner",0,365
1482,"Meteor Science and Engineering",1961,1,,11/20/2011 0:00:00,$74.75,218,"New York",33,"Very Good","9 3/8""x6 1/2"", ix,309 pp, grey/blue cloth with gilt titles, missing dust jacket","inscribed on title page /To John Crysdale/with compliments/DWR McKinley/. J. H Crysdale is listed in the preface as having provided helpful comment. Part fo the McGraw-Hill Series in Engineering Sciences",0,366
1484,"Meteor Science and Engineering",1961,1,,11/30/2011 0:00:00,$79.00,220,"New York-Toronto-London",33,"Very Good","9 3/8"" x 6 1/2"", ix, 309pp, gray/blue cloth with gold stamped titles on spine and front, with dust jacket as issued",,0,367
1485,"Stellar Dynamics",1938,1,,11/29/2011 0:00:00,$150.00,219,"Cambridge, UK",54,"Fine","10""x7"", viii, 434 pp, 52 tables, 75 figs, blue cloth with gold lettering on spine only, with dust jacket",,0,368
1486,"Agnes Mary Clerke & the Rise of Astrophysics",2002,1,1,12/03/2011 0:00:00,$20.00,2,"Cambridge",54,"Fine","8 7/8"" x 5 3/4"", x, 275 pp, Black cloth, silver stamped spine title, with dust jacker",,0,369
1487,"Shoemaker by Levy: The Man who Made an Impact",2000,1,1,12/03/2011 0:00:00,$4.00,2,"Princeton-Oxford",34,"Fine","9 1/2"" x 6 1/2"", xvi, 303 pp, dark blue cloth gold stamped spine title, with dust jacket",,0,370
1488,"Astronomy in the Iberian Peninsula: Abraham Zacut and the Transition from Manuscript to Print",2000,,,12/03/2011 0:00:00,$20.00,2,"Philadelphia, PA",221,"Very Good","10"" x 6 3/4"", xii, 196 pp, printed wrappers,","bookplate of the Burndy Library on inside front cover otherwise no other library markings.  Vol 90, part 2 of Transactions of the American Philosophical Society",0,371
1489,"Brief Biography and Popular Account of the Unparalled Discoveries of T. J. J. See",1913,1,,12/03/2011 0:00:00,$65.00,2,"Lynn MA",222,"Very Good","9 3/8"" x 6 1/4"", xii, 298 pp, frontis portrait of See, dark green cloth, gold stamped spine title","unreadable signanture on front free end paper",0,372
1490,"A Tale of Two Continents: A Physicist's Life in a Turbulent World",1997,1,1,12/03/2011 0:00:00,$20.00,2,"Princeton NJ",34,"Fine","9 3/4"" x 6 3/8"", xvi, 511 pp, charcoal cloth, gilt stamped spne title, with dust jacket",,0,373
1491,"The Cosmos of Arthur Holly Compton",1967,1,1,12/03/2011 0:00:00,$25.00,2,"New York",154,"Fine","9 5/8""x  6 5/8"", xx, 468, xx pp, blue cloth with dust jacket",,0,374
1492,"Advancing Variable Star Astronomy",2011,1,1,01/10/2012 0:00:00,$79.20,54,"New York",54,"Fine","10"" x 7 3/4"", xv,432 pp, glossy printed cover, no dust jacket as issued","purchased at the AAS meeting, Austin, TX, 8-12 Jan 2012, 20% discount",0,375
1493,"The Dark Matter Problem",2010,1,1,01/10/2012 0:00:00,$52.80,54,"London",54,"Fine","10"" x 7"", viii, 205 pp,glossy printer cover, no dust jacket as issued","purchased at the AAS meeting, Austin, TX, 8-12 Jan 2012 at 20% discount",0,376
1494,"Cosmic Noise",2009,1,,01/10/2012 0:00:00,$110.60,54,"Cambridge",54,"Fine","10"" x 7 5/8"", xxxii, 542 pp, glossy printed cover, no dust jacket issued","purchased at the AAS meeting, Austin, TX, 8-12 Jan 2012, at 20% discount",0,377
1495,"The Cosmic Century",2006,1,,01/10/2012 0:00:00,$66.40,54,"Camdridge",54,"Fine","10"" x 7"", xvi, 545 pp, printed glossy cover, do dust jacket issued","purchased at the AAS meeting, Austin, TX 8-12 Jan 2012, at 20% discount",0,378
1496,"Afica's Giant Eye: Building the Southern African Large Telescope",2005,1,,01/10/2012 0:00:00,$15.00,223,"Observatory South Africa",223,"Fine","9"" x 11 1/2"", 192 pp, printed wraps with dust jacket","purchased from the SALT booth at the AAS meeting, Austin, TX, 8-12 Jan 2012,",0,379
1497,"The Making of History's Greatest Star Map",2010,1,1,01/11/2012 0:00:00,$23.96,42,"Heidelberg",42,"Fine","9 3/8"" x 6 3/8"", xi, 282 pp, dark blue cloth, white printed spine title, with dust jacket","purchased at the AAS meeting, Austin, TX, 8-12 Jan 2012, at 20% discount",0,380
1498,"The Life of Stars",2009,1,,01/11/2012 0:00:00,$103.20,42,"Heidelberg",42,"Fine","9 1/2"" x 6 1/4"", xiv, 504 pp, printed glossy cover, no dust jacket issued","purchased at the AAS meeting, Austin, TX, 8-12 Jan 2012, at 20% discount. Also publised The Hebrew University Press Magnes Press,",0,381
1499,"Solar System Astronomy in America",1996,1,1,01/09/2012 0:00:00,$0.00,,"Cambridge UK",54,"Fine","9 1/4"" x 6 1/2"", xiv, 8 pages of plates, 280 pp, light blue cloth, silver stamped spine title, with dust jacket, jacket has fade spine","front free end paper has ""Donald Osterbrock/1996 July 1/Review copy from/Physics Today"". Extensive notes on rear end paper. Obtained as a gift from the Historical Astronomy Division at the AAS meeting, Austin, TX, 8-12 Jan 2012,",0,382
1500,"A Popular History of Astronomy During the Nineteenth Century",1902,4,,02/08/2012 0:00:00,$75.00,2,"London",52,"Very Good","9"" x 6"", xv, 489 pp, Frontispiece, title page tipped in photograph, 6 plates, index, Triple ruled green cloth, gilt-stamped spine, extremities slightly rubbed","book plate of Alan E. Shapiro inside front cover",0,383
1501,"Plurality of Worlds: The Extraterrestrial Lib Debate from Democritus to Kant",1982,1,1,02/08/2012 0:00:00,$150.00,2,"Cambridge",54,"Fine","9 1/4"" x 6 1/4"", x, 246 pp, beige linen, w/dust jacket, front jacket lightly scratched",,0,384
1502,"The International Halley Watch Atlas of Large-Scale Phenomena",1994,1,1,05/24/2012 0:00:00,$0.00,224,"Boulder CO",225,"Fine","11"" x 9"", 736 pp, gray cloth, black stamped cover and spne, no issued with dust jacket","Obtained from deaccession of the McDonald Observatory Library. This is one of 250 copies (out of 4000) which were hand bound as archival copies. There is a letter inserted in, signed by John Brandt, attesting to this. There is also a blind stamp on the front free end paper stating 'LARGE SCALE PHENOMENA/HAND BOUND/ARCHIVAL COPY/INTERNATIONAL HALLEY WATCH'.",0,385
1503,"Protostars & Planets II",1985,1,1,05/24/2012 0:00:00,$0.00,224,"Tucson, AZ",76,"Fine","9"" x 6 1/4"", xx, 1293 pp, printed covers,","ownership mark of Francois Piche, who was the first optical engineer at the Hobby Eberly Telescope at the Mcdonald Observatory. He donated this book to the library and it was deaccessioned in 2012. No library markings on the book Part of the University of Arizona's Space Science Series.",0,386
1504,"Protostars and Planets III",1993,1,1,05/24/2012 0:00:00,$0.00,224,"Tucson, AZ",76,"Fine","9 1/4"" x 6 1/4"", xiii, 1596 pp, printed cloth,","Deaccessioned from the McDonald Observatory Library 2012, No library markings. Donated to the library by Francois Piche. Printed name on front free end paper. Part of the University of Arizona's Space Science Series.",0,387
1505,"Stellar Interiors: Physical Principles, Structure, and Evolution",1994,1,2,05/24/2012 0:00:00,$0.00,224,"New York",42,"Fine","9 1/4"" x 6 1/4"", xiii, 45 pp, printed boards, no dust jacket issues","Highlighter marks in the early chapters, unopened diskette on read end paper. Part of the A&A Library.",0,388
1506,"Nautical Almanac Office  Sesquicentennial Symposium",1999,1,,05/24/2012 0:00:00,$0.00,224,"Washington, DC",226,"Very Good","10"" x 7"", xi, 424 pp, blue printed paper covers, gold stamped title on front cover and spine","Deaccessioned from the McDonald Observatory Library. No library markings on the book.",0,389
1507,"Exploring the Universe with the IUE Satellite",1987,1,,05/24/2012 0:00:00,$0.00,224,"Dordrecht, Holland",32,"Fine","9 1/2"" x 6 3/4"", x, 787 pp, printed boards, no dust jsacket issued, errata sheet included","Deaccessioned from the McDonald Observatory Library in 2012. No library markings on the book. Part of the Astrophysics and Space Sciences Library.",0,390
1508,"The Total Solar Eclipse of May 1901",1901,1,1,05/24/2012 0:00:00,$0.00,224,"London",226,"Very Good","9 3/4"" x 6 1/2"",xi, 230 pp, 6 pages of advertisments in rear, illus, blue cloth, gold stamped title/author on cover and spine, corners and spine bumped, ex lib","signature of E. E. Barnard on front page, dated 1901 July 25.",0,391
1509,"Asteroids for the Year 1865",,,,05/24/2012 0:00:00,$0.00,224,"Washington, DC",226,"Good","10 1/2"" x 7"", 37 pp, pink paper wrappers,","signature of E. E. Barnard on first page dated 1903 April 14. This was a supplement to the American Ephemeris for 1866, Deaccessioned from the McDonald Observatory. No library marking in the volume.",0,392
1510,"Women in the History of Variable Star Astronomy",1993,1,,05/24/2012 0:00:00,$0.00,224,"Cambridge, MA",18,"Very Good","8 1/2"" x 5 1/2"", 62 pp, blue paper covers, ex lib","Deaccessioned from the McDonald Observatory Library, only marking is a 'Received' stamp on half title page dated 1993 Aug 31.",0,393
1511,"The Study of Comets",1976,1,1,05/24/2012 0:00:00,$0.00,224,"Washington DC",31,"Very Good","10 3/4"" x  8 1/4"", xxii, 1083 pp, blue cloth, gold stamped title on cover and spine, 2 vols.","NASA SP-393, IAU Colloquium 25 held at Goddard Space Flight Center, Greenbelt, Maryland, 28 Oct - 1 Nov 1974, ex lib McDonald Observatory, no library markings in volumes",0,394
1512,"The Solar Spectrum from lambda 7498 to lambda 12016",1970,1,1,05/24/2012 0:00:00,$0.00,224,"Liege Belgium",228,"Fine","12 1/2"" x 10"", 449 pp, red clothwith gold stamped title/authors on cover and spine.","From the McDonald Observatory Library, no library markings on the book",0,395
1513,"Astronomical Techniques",1969,1,4,05/17/2012 0:00:00,$25.31,229,"Chicago",14,"Very Good","10"" x 7"", xxi, 635 pp, grey cloth with blue/silver stamped spine, dust jacket has faded spine","fourth impression of 1969, first publised in 1962, ownership stamp of ""U.S. Naval Observatory/Washington/six inch transit circle"" inside front cover and on top edge. No other markings.",0,396
1514,"Theories of Figures of Celestial Bodies",1958,1,1,06/02/2012 0:00:00,$10.00,212,"New York",146,"Fine","9 1/2"" x 6 1/4"", xi,  186 pp, grey cloth with red stamped spine and cover, with fine dust jacket",,0,397
1516,"The Cosmic Connection",1973,1,1,06/13/2012 0:00:00,$7.00,231,"Garden City-New York",230,"Fine","8 1/2"" x 5 3/4"", black cloth with title/author in gold stamp on spine, design gold stamped on front cover, with fine dust jacket",,0,398
1517,"A Handbook of Space Flight",1950,1,1,12/12/2012 0:00:00,$14.99,152,"Chicago",232,"Good","8 7/8 "" x 5 3/4"", 185 pp, light grey cloth with gold embossed lettering on front and spine, spine faded and  worn at top and bottm, corners bumped",,0,399
1518,"Methond of Celestial Mechanics",1961,1,,12/12/2012 0:00:00,$120.00,152,"New York",117,"Very Good","9 1/4"" x 6 1/4"", xii, 598 pages, red cloth with gold stamped spine, with very good  dust jacket","signature of Frank N. Bash on front free end paper. He was the directory of McDonald Observatory for ten years.Published simultaneiously in London and New York",0,400
1519,"American Practical Navigator",1912,,,12/12/2012 0:00:00,$20.00,152,"Washington DC",226,"Poor","10 1/2"" x 7 1/2"", 935 pp, leather bound in very faded condition, binding intact, edges of all pages browned with age.","Book plate of Nelson Osgood Rhodes 2676 and an advertisign sticker from The Alietz Co, Scientific Instruments, San Francisco, CA on inside front cover.  This is a much later reprint and is useful as a good reading copy.",0,401
1520,"A History of Astronomy",1961,1,1,01/12/2013 0:00:00,$15.00,150,"New York",146,"Very Good","9 1/4"" x 6 1/2"", 521 pp, blue clith with gold stamp Author/Title/Publisher on spine, w/DJ in Very Good.","translated from De Groei van ons Wereldbeeld, published in Amsterdam, Wereld-Bibliotheek in 1951. Published together with London, George Allen and Unwin, Signature of Stuart J. Ingis on free front end paper and ink stamp of Inglis S. J. on botton edge. Some pen/pencil underlining and marks.",0,402
1521,"The Earth as a Planet",1954,1,1,01/12/2013 0:00:00,$10.00,150,"Chicago",14,"Very Good","9 1/2"" x 7"", xvii, 751 pp, blue cloth w/DJ in good,","signature of H. Ode on front free end paper, Shop sticker from Brown Book Shop in inside from cover.",0,403
1522,"The Formation of the Solar System: Theories Old and New",2007,1,1,02/11/2013 0:00:00,$145.00,148,"London",148,"Fine","9 1/4"" x 6 1/2"", xii, 318 pp, printed cardboard, no dust jacket issued",,0,404
1523,"Planet Quest: The Epic Discovery of Alien Solar Systems",1997,1,,02/16/2013 0:00:00,$6.00,233,"New York",48,"Very Good","9 1/2"" x 6 1/2"", xi, 324 pp, blue cloth with black spine stamped in silver, with dust jacket, minor dirt on cover, slight tear to dust jacket in top front cornet","one of the early book about the discovery of exo-planets",0,405
1524,"The Galaxy and the Solar System",1986,1,,04/06/2013 0:00:00,$12.98,152,"Tucson",76,"Fine","9 1/4"" x 6 1/2"", xii,483 pp, printed cover, no dust jacket as issued","University of Arizone Press Space Science Series, Signature of 'Frank Bash' on front free end paper",0,406
1525,"Communication with Extraterrestrial Intelligence",2011,1,,04/06/2013 0:00:00,$19.98,152,"Albany NY",234,"Fine","9"" x 6"", xviii, 500 pp, printed paper cover","Proceedings of Astrobiology Science Conference held in April 2010",0,407
1526,"Carl Sagan",2000,,,04/06/2013 0:00:00,$7.98,152,"New York",235,"Fine","9 1/4"" x 6 1/4"", xvii, 473 pp, printed paper cover","Hardover edition published in 1999 by Henery Holt and Company",0,408
1527,"Nine Planets",1960,1,,04/06/2013 0:00:00,$13.07,150,"New York",27,"Very Good","8 3/4"" x 6"", xvi, 295 pp, orange clott, author/title/publisher blind stamped in white on spine, publisher mark stamped in white on lower right front cover, with dust jacket, dust jacket has 3 missing pieces on front edge folds.","Lesile Voiers/Shaker Village/Harvard Mass/ Telephone 7728654/ on top left title page, Voiers printed at top of front free end paper",0,409
1528,"Observing and Cataloguing Nebulae and Star Clusters",2010,1,,06/03/2013 0:00:00,$120.00,128,"Cambridge",54,"Fine","10"" x 7 3/4"", xi, 648 pp, printed hard covers, no dust jacket issued",,0,410
1529,"Morphological Astronomy",1957,1,,06/03/2013 0:00:00,$174.02,236,"Berlin",42,"Very Good","9 1/2"" x 6 1/2"", iv, 299 pp, yellow cloth, stamped in brown with author/title/publishers mark on spine, stamped in brown with author/title on cove, with dust jacket, minor chips","library stamp of Harry R. Rymer on title page",0,412
1530,"The Inner Metagalaxy",1957,1,,06/04/2013 0:00:00,$34.20,237,"New Haven",46,"Very Good","9 1/2"" x 6 1/2"", xiii,204 pp, black cloth, blind stamped in gold with author/title/publisher on spine, with dust jacket w/small chip",,0,413
1531,"Route-Mapping and Position -Locating in Unexplored Regions",1957,1,,06/05/2013 0:00:00,$20.00,238,"New York",117,"Very Good","9 3/4"" x 7"", 288 pp, dark green cloth, blind stamp in gold of title/publisher on spine, with chipped dust jacket","small ownership signature? With date of 1957 on front free end paper.",0,414
1532,"Dedication of the McDonald Observatory",,1,,07/24/2013 0:00:00,$40.00,239,,134,"Very Good","9 1/4"" x 6 3/8"", 48 pp, blue cloth with gold stamped title on cover and spine, no DJ as issued, slight fading on spine","signature of C. R. A. Lundin on front paste down. Lundin was the optician who polished the 82 inch mirror for the McDonald telescope.  Signature of George A. Davis Jr/Buffalo NY on front free end paper.",0,415
1533,"Stellar Evolution",1950,1,,07/24/2013 0:00:00,$50.00,240,"Princeton NJ",34,"Very Good","9 1/2"" x 6 1/2"", xiv, 266 pp, blue cloth with silver stamped title and publisher on spine, very good with page edges stained by smoke, with dust jacket stained by smoke and small nicks to the edges",,0,416
1534,"Frontiers of Stellar Evolution",1991,1,,07/19/2013 0:00:00,$0.00,241,"San Francisco",53,"Fine","9 1/4"" x 6 1/4"", iv, 626 pp, printed glossy boards, no DJ as issued","Gift from Dorothy Olen, Meershaum Book (eBay), Volume 20 of the ASP Conference Series",0,417
1535,"Reflections on the Astronomy of Glasgow",2013,1,1,11/18/2013 0:00:00,$144.00,93,"Edinburgh",242,"Fine","9 1/2"" x 6 1/2"", x, 373 pp, printed glossy boards, no DJ as issued",,0,418
1536,"Portratgallerie der Astronomischen Gesellschaft",1931,,,01/01/2014 0:00:00,$150.00,2,"Budapest",246,"Very Good","9"" x 6"", 85 pp, brown paper wrapper","A portrait gallery of members of the Astronomischen Gessellschaft in 1931",0,419
1537,"Ninth Astronomer Royal: A Life of Frank Watson Dyson",1951,1,,01/01/2014 0:00:00,$42.00,2,"Cambridge UK",247,"Very Good","9 1/2"" x 6 1/2"", xiv, 294 pp, green cloth with godl stamped spine, w/dust jacket in vary good",,0,420
1538,"La Radiation Cosmique",1935,1,,03/03/2014 0:00:00,$200.00,6,"Paris",248,"Very Good","9"" x 6 9/16"",  printed stiff wrappers, w/o dust jacket as issued","4 vols",0,421
1539,"The Dynamical Theory of Gases",1904,1,,03/03/2014 0:00:00,$175.00,6,"Cambridge",54,"Very Good","10 1/2"" x 7"", viii, 352 pp, blue cloth with title/author/publisher on spine in gold stamped, no dust jacket","ownership signature 'B. W. Kendall/Mar 23, 1910' on front paste down.,",0,422
